gene_id	C1	C2
124590	55	36
124599	0	1
124602	5	2
124637	43	16
124641	65	0
124739	23	12
124751	11	10
124783	0	2
124790	15	3
124801	89	74
124808	81	43
124817	0	3
124842	0	0
124872	5	4
124912	0	1
124923	14	7
124925	0	0
124930	23	13
124935	90	37
124936	63	21
124944	120	91
124961	19	17
124975	218	74
124976	222	73
124989	2	8
124995	125	24
124997	181	58
125	565	1340
125058	497	54
125061	45	17
125111	38	2
125113	6	3
125115	277	318
125150	50	26
125170	45	2
125206	22	41
125228	24	26
125336	4	2
125476	33	33
125488	92	83
125704	7	0
1258	1	1
125875	0	1
125893	20	43
1259	18	16
125919	31	77
125931	0	0
125950	110	28
125965	3	0
125981	93	56
125988	85	16
126	2	4
126003	118	33
126006	0	0
126014	1	0
126017	11	49
126068	23	22
126069	6	5
126070	105	212
126074	5	4
126075	12	11
1261	0	0
126119	61	11
126129	18	7
126133	85	23
126147	3	2
1262	0	0
126206	0	0
126208	42	6
126231	1	11
126248	1	0
126259	0	0
126272	1	0
126282	60	2
126295	45	71
126298	75	31
126299	58	11
1263	165	141
126306	0	0
126308	115	21
126321	172	81
126326	11	6
126328	158	103
126353	11	4
126364	1	4
126374	53	30
126375	19	18
126382	36	31
126393	229	62
1264	77	29
126410	194	284
126432	7	4
126433	102	39
1265	475	240
126520	0	0
126526	83	35
126549	1	2
126567	3	0
1266	408	384
126626	31	54
126637	108	291
126638	70	252
126661	2	5
126668	11	3
126669	71	27
126695	60	32
1267	251	72
126731	69	34
126755	0	0
126767	3	0
126789	41	5
126792	71	4
1268	3	2
126820	4	18
126823	4	3
126859	0	1
126868	24	6
126917	2795	1443
126961	0	139
126969	12	29
127	0	0
1270	5	1
127002	16	3
127003	0	0
127018	28	29
1271	35	14
1272	193	329
127253	72	53
127255	0	1
127262	292	82
127281	76	4
127294	28	21
127343	0	0
127396	8	9
127428	28	2
127435	162	121
127495	3	2
127534	100	73
127544	245	184
127579	14	15
127602	2	21
127665	0	0
127687	90	10
1277	5937	24622
127700	19	15
127703	66	3
127707	3	0
127733	18	4
1278	3987	24489
127829	122	238
127833	0	0
127845	2	0
127933	183	127
127943	2	0
128	312	226
1280	0	1
128025	0	2
128061	18	28
128077	53	52
1281	4595	17288
128153	1	5
128178	21	19
1282	597	1859
128209	0	0
128218	41	1
128229	1	0
128239	20	53
128240	166	125
128272	145	45
128308	55	1
128312	1	36
128338	66	103
128344	18	3
128346	4	4
128360	0	0
128387	39	10
1284	929	892
128408	0	0
128414	0	1
128434	5	1
128486	72	18
128488	59	37
128497	2	0
1285	2	9
128553	56	40
1286	12	26
128611	0	0
128637	240	73
128646	0	0
128653	0	0
128674	0	0
1287	147	430
128710	22	13
1288	82	62
128821	0	0
128822	0	0
128853	2	3
128859	0	0
128864	0	1
128866	485	612
128869	46	62
128876	306	147
1289	347	1023
128954	0	0
128977	68	9
128989	56	16
1290	359	1512
129025	0	0
129049	20	9
129080	19	3
1291	1500	2309
129138	63	28
1292	1872	4184
129285	72	72
129293	3	1
1293	634	2758
129303	13	7
1294	1017	1261
129401	35	33
129446	0	1
129450	18	11
1295	34	18
129530	2	1
129531	34	25
129563	80	107
1296	50	16
129607	7	1
129642	200	157
129684	0	0
129685	53	43
1297	0	0
129787	74	30
1298	66	95
129804	34	14
129807	0	0
129831	17	7
129880	260	61
129881	1	1
1299	23	21
13	13	4
130	1	0
1300	2	16
130026	16	11
130074	577	38
1301	83	359
130132	16	17
130162	15	14
1302	11	7
130271	69	82
1303	293	821
130340	22	7
130355	14	21
130367	205	56
130399	28	33
130497	18	6
1305	7	5
130502	16	7
130507	213	568
130535	71	56
130540	0	1
130557	78	84
130574	63	14
130576	157	68
130589	20	7
1306	446	541
130612	11	1
130617	87	46
1307	608	548
130733	6	4
130749	0	0
130752	3	4
1308	4266	11036
130813	0	0
130814	31	18
130827	7	1
130872	131	47
130888	24	7
130916	47	56
130940	1	7
130951	3	2
131	25	18
1310	0	0
131034	0	0
131076	22	39
131096	2	1
1311	413	1118
131118	55	126
131177	4	3
1312	260	80
131368	0	0
131377	0	0
1314	518	795
131405	1	0
131408	127	19
131450	7	14
131474	40	29
1315	323	488
131544	164	194
131566	83	89
131578	1287	792
131583	268	22
1316	609	762
131601	135	60
131616	24	6
131669	0	0
1317	310	152
1318	184	22
131870	151	26
131873	12	13
131890	0	0
131965	29	27
132	151	409
132001	18	28
132014	164	104
132158	15	10
132160	51	35
132200	1	0
132203	0	0
132204	0	0
132228	0	0
132299	88	86
132320	17	81
132321	22	12
132332	0	0
132430	1	5
1325	1	0
1326	67	56
132625	1	0
132660	57	130
132671	59	34
1327	795	344
132720	30	6
132789	50	25
132851	0	0
132864	217	157
132884	26	64
1329	344	197
132946	7	1
132949	39	69
132989	0	3
133	123	35
133015	53	30
133022	8	14
133060	8	5
133308	13	21
133383	28	10
133396	16	29
133418	152	106
133482	0	0
133522	36	18
133584	9	17
133619	180	251
133686	41	60
133688	0	2
1337	538	571
133746	209	128
133957	32	27
134	37	2
1340	237	360
134111	17	1
134121	0	0
134145	11	10
134147	17	20
134218	118	183
134265	89	72
134266	37	13
134285	2	0
134353	14	4
134359	19	24
134391	0	1
134429	51	21
134430	97	261
134492	76	24
1345	251	123
134510	79	91
134526	0	0
134548	2	0
134549	6	0
134553	114	31
1346	45	56
134637	28	33
1347	283	220
134728	16	7
134829	1	1
1349	262	270
134957	197	413
135	5	3
1350	286	183
1351	348	102
135112	72	91
135114	101	33
135138	4	0
135152	1	0
135154	13	14
1352	47	53
135228	501	903
135250	36	21
135293	69	20
135295	4	0
1353	80	61
135398	14	4
135458	1	3
1355	107	81
1356	14	28
135644	0	0
135656	0	0
1357	1	0
1358	0	1
135892	1	0
1359	28	36
135932	18	3
135941	0	7
136	37	23
1360	2	0
136051	41	22
1361	0	0
1362	221	247
136227	7	0
136259	2	0
136288	0	0
1363	240	228
136306	2	2
136332	2	4
1364	402	18
1365	47	3
1366	51	16
136647	53	41
1368	192	150
136853	2	0
136895	11	15
1369	0	0
1370	1	0
137075	36	1
1371	36	28
137209	1	6
1373	35	89
137392	18	25
1374	156	194
137492	87	90
1375	45	32
1376	75	98
137682	34	45
137695	66	33
137797	2	5
1378	1	35
137814	0	0
137835	2	0
137868	2	3
137872	14	5
137886	45	35
1379	0	0
137902	0	0
137964	205	109
137970	1	3
137994	3	4
1380	1	2
138050	262	85
1381	3	4
138151	71	15
138162	3	1
138199	27	38
1382	466	267
138241	17	19
138255	0	0
138311	64	7
1384	291	144
138428	47	14
138429	11	1
138474	0	0
1385	130	106
1386	56	134
138639	22	18
1387	507	1582
138715	0	1
138716	26	5
138724	1	18
1388	326	178
1389	148	29
1390	54	21
139065	10	12
139081	0	0
139135	0	0
139189	0	0
139221	5	0
139231	127	57
139285	62	50
1393	2	1
139322	59	56
139324	3	9
139341	30	35
1394	0	5
139411	1	2
139425	0	0
139562	4	1
139596	25	18
1396	215	117
139628	0	0
1397	417	161
139716	12	3
139728	2	0
139735	0	0
1398	257	45
139818	43	196
139886	14	6
1399	353	114
14	320	266
140	1	0
1400	23	10
140258	83	83
140290	0	0
1404	2	0
140456	4	0
140459	175	43
140460	39	18
140461	104	56
140462	2	4
140465	59	49
140467	154	84
140469	15	29
140545	5	4
140564	4	3
140576	1382	289
140578	5	2
140597	3	3
1406	17	0
140606	99	31
140609	128	82
140612	17	30
140628	4	0
140679	0	0
140680	6	3
140685	13	4
140686	32	9
140687	1	3
140688	65	17
140689	0	1
140691	1	2
140699	3	3
1407	60	74
140700	27	2
140701	18	2
140706	18	3
140707	18	11
140710	268	144
140711	1	1
140730	29	3
140731	0	0
140733	14	14
140735	190	67
140738	37	14
140739	94	63
140766	4	2
140775	141	82
1408	605	213
140803	12	31
140807	333	447
140809	158	36
140823	115	85
140825	1	1
140831	8	3
140838	13	5
140862	72	43
140876	15	2
140883	1	1
140885	293	306
140886	0	3
140890	141	238
140893	23	11
140894	1	1
1409	0	1
140901	181	50
140947	1	0
141	25	1
1410	549	849
1411	0	1
1412	0	0
1413	0	0
1414	4	4
1415	8	10
1417	0	3
142	257	696
1420	0	0
142678	166	55
142679	4	5
142680	1	1
142683	4	4
142684	0	1
142686	0	1
1427	2	1
1428	8	6
142891	233	99
1429	101	77
142940	43	46
143	134	305
143098	338	601
1431	662	660
143162	1	0
143187	57	61
1432	241	154
143244	9	0
143279	30	34
143282	12	1
143379	4	5
143384	166	80
1434	241	329
143425	2	2
143458	93	20
1435	78	14
143503	1	3
143570	46	36
1436	57	44
143630	0	0
143662	156	130
143684	32	76
143686	496	375
143689	7	5
1437	0	0
1438	9	31
143872	67	83
143879	21	2
143884	53	151
143888	196	78
1439	30	23
143903	12	10
143941	3	0
1440	4	0
144097	27	19
1441	5	3
144100	108	79
144108	103	108
144110	105	22
144132	37	38
144165	120	250
144193	6	6
144195	0	0
144233	22	14
144245	35	56
1443	0	0
144321	11	2
144347	1	0
144348	672	266
144363	26	11
144402	26	36
144404	53	36
144406	33	43
144423	15	4
144453	9	4
144455	13	8
1445	124	74
144501	1993	425
144535	1	1
144568	367	511
144577	30	24
144608	5	1
144699	23	5
144715	2	5
144717	69	6
144811	29	7
144983	36	37
145173	30	55
1452	760	1577
145226	165	236
145258	0	3
145264	676	568
145270	34	3
145282	9	21
1453	377	433
145376	1	1
145389	5	24
1454	366	230
145407	9	23
145447	32	16
145482	35	24
145483	18	11
1455	276	91
145501	2	1
145508	15	62
145553	13	19
145567	37	64
145581	3	1
1456	63	100
1457	256	580
145741	0	1
145748	65	22
145773	9	5
145781	0	46
145788	4	0
145853	18	11
145864	30	7
145873	0	0
1459	205	505
145946	0	0
145957	2	5
146	2	0
1460	382	190
146050	57	29
146057	36	126
146059	60	78
146167	1	1
146177	1	0
146183	3	4
146198	55	21
1462	236	1355
146206	3	0
146212	0	0
146223	196	27
146225	0	0
146227	21	4
146279	2	0
1463	0	0
146310	0	0
146325	0	0
146330	78	4
146395	0	0
1464	287	174
146429	1	3
146433	88	10
146434	16	12
146439	148	59
146456	1	0
1465	1061	335
146540	31	10
146542	28	5
146547	5	2
146556	3	0
146562	0	0
1466	30	15
146664	17	0
146691	682	316
146705	47	13
146712	16	3
146713	0	0
146722	0	0
146723	1	0
146754	0	1
146760	33	7
146779	0	2
1468	102	36
146802	15	13
146822	2	0
146850	4	3
146853	0	0
146857	24	21
146861	1	0
146894	42	4
1469	11	24
146909	29	22
146923	82	39
146956	8	10
147	2	2
1470	1	0
147007	84	57
147011	2	2
147015	23	17
147040	230	19
1471	731	437
147111	11	4
147138	20	6
147166	33	36
147179	217	46
147183	7726	10388
147184	52	22
1472	0	1
147339	131	63
147372	9	18
147381	82	11
1474	439	139
147409	445	1186
147463	20	9
147495	1396	925
1475	393	403
1476	249	619
147645	132	48
147646	0	1
147650	6	0
147657	35	43
147658	0	0
147660	7	12
147664	6	0
147670	4	1
147685	1	0
147686	22	43
147687	26	77
147694	41	54
147699	3	2
1477	43	55
147700	267	106
147710	0	0
147741	0	0
147744	1	0
147746	1	0
147798	44	21
1478	39	55
147807	48	7
147808	15	0
147837	21	35
147841	7	5
147872	1	3
1479	61	66
147906	8	5
147912	52	32
147920	33	21
147923	22	10
147929	2	7
147945	0	0
147948	13	6
147949	10	4
147965	51	25
147968	200	109
147991	73	44
148	12	6
148022	78	33
148103	8	7
148113	3	0
148137	19	11
148156	42	26
148170	13	1
148198	0	6
1482	0	0
148203	8	10
148206	27	50
148213	5	35
148223	42	1
148229	1	3
148252	34	5
148254	12	30
148266	12	18
148268	17	16
148281	2	0
148304	88	34
148327	51	33
148345	0	0
148362	102	212
148398	10	1
148418	2	1
148423	30	30
148479	121	50
148523	89	63
148534	25	10
148545	1	0
1486	47	32
148641	4	5
1487	325	158
148738	0	0
148741	150	81
148753	0	0
148789	130	199
1488	100	75
148808	132	52
148811	1	2
148823	1	1
148867	54	80
148870	0	0
1489	10	0
148932	53	17
148979	5	0
1490	952	333
149013	84	703
149041	91	351
149069	0	0
149076	134	77
149095	2	3
1491	4	7
149111	5	2
149175	24	9
149233	0	0
149281	0	0
149297	12	1
1493	3	3
149345	21	11
149371	98	87
149420	50	22
149428	403	174
149461	46	8
149465	9	5
149466	39	12
149473	11	7
149478	2	2
149483	5	3
1495	1249	1163
149563	0	0
1496	0	0
149603	404	65
149628	1	2
149647	0	1
1497	49	64
149708	157	133
149840	10	2
1499	1677	3441
149951	92	42
149986	140	93
15	0	0
150	81	20
1500	1597	888
150051	0	1
150082	3	3
150084	3	1
150094	2187	775
1501	20	26
150159	1	9
150160	0	1
150165	0	0
150209	6	0
150221	0	0
150223	40	5
150274	22	6
150275	74	33
150290	23	6
1503	117	156
150350	0	2
150353	1	1
150356	15	8
150365	1	0
150368	53	2
150372	10	2
150379	0	1
150383	10	1
150465	179	35
150468	15	7
150472	59	447
150483	9	13
150590	10	1
1506	1	0
150677	0	0
150678	110	54
150684	52	68
150696	549	264
150709	3	8
150726	57	2
150737	11	28
150763	12	9
150771	4	9
150786	0	0
1508	1651	499
150864	61	29
1509	1822	1355
150946	11	0
150962	14	9
151	8	3
1510	0	0
151011	324	361
151050	32	70
151056	91	157
1511	30	40
151126	0	0
151176	0	0
151188	45	33
151194	7	3
151195	52	16
1512	169	156
151230	0	13
151242	2	6
151246	12	9
151254	3	2
151278	0	0
151295	1	2
1513	297	530
151306	7	4
151313	53	59
151354	631	69
151393	16	22
1514	123	188
151449	7	0
151473	45	12
1515	285	197
151516	1665	474
151525	17	19
151556	80	93
151613	43	58
151636	45	41
151647	0	0
151648	8	3
151649	1	5
151651	0	0
151742	144	19
151790	0	0
151827	3	12
151835	1	2
151871	0	0
151887	1018	2303
151888	0	1
1519	46	50
151903	105	80
151963	48	31
151987	110	108
152	12	3
1520	46	72
152002	70	19
152006	107	148
152007	28	10
152015	22	17
152078	4	4
152098	3	6
1521	5	0
152100	30	10
152110	1	6
152118	1	0
152137	231	231
152185	58	71
152189	21	13
1522	186	65
152206	1	2
152217	55	6
152273	121	100
1523	465	273
152330	32	68
1524	3	4
152404	7	6
152485	57	51
1525	292	303
152503	219	335
152518	37	78
152519	205	142
152559	78	44
152573	2	0
152579	61	51
152687	25	91
1527	2	5
152756	1	4
152789	0	0
1528	164	324
152815	20	24
152816	0	1
152831	62	38
152877	4	0
152926	78	73
152992	37	37
153	4	4
153020	122	189
153090	459	231
153129	19	31
153201	1	0
153218	0	1
153222	81	108
153241	40	50
153328	17	4
153339	242	86
153364	41	12
153396	44	57
1534	292	40
153443	32	45
153478	68	19
1535	60	133
153527	168	82
153562	18	67
153571	18	3
153572	181	147
153579	28	14
1536	6	55
153642	15	16
153643	1	0
153657	0	0
1537	236	134
153733	14	25
153768	10	3
153769	206	385
153770	0	0
153830	432	219
153918	1	0
154	135	202
1540	169	208
154007	29	26
154043	75	72
154064	3	36
154075	2	2
154091	71	35
154141	27	18
154197	0	1
154214	108	71
154215	0	0
1543	6	1
154313	0	1
1544	2	0
154467	21	19
1545	139	170
154661	4	2
154664	15	20
154743	27	20
154790	6	2
154791	20	9
154796	58	64
1548	0	1
154807	233	52
154810	456	286
154865	2	3
154881	34	11
1549	1	0
155006	51	7
155038	38	25
155051	2	0
155054	10	7
155061	85	58
155066	89	7
1551	1	0
155185	1	0
155368	1	0
155382	15	1
155435	205	234
155465	0	0
1555	0	1
1558	0	0
156	471	328
1562	14	13
1564	7	10
1565	6	13
157	95	106
1571	25	5
157285	91	63
1573	37	30
157310	3	0
157313	17	15
157378	50	42
157506	55	47
157567	69	33
157570	6	10
157574	1	5
1576	7	19
157638	191	18
157657	9	7
157680	175	667
157695	37	5
157697	31	45
1577	28	61
157753	0	0
157769	166	207
157773	2	1
157777	2	3
157807	3	0
157848	0	0
157855	0	0
157869	16	6
157922	277	233
157983	3	3
158	91	172
1580	11	6
158038	0	1
158046	1	0
158055	1	0
158056	5	6
158062	1	0
158067	15	14
1581	0	3
158131	0	0
158135	12	12
158158	34	41
1582	1	0
158219	71	117
158234	22	6
158248	1	0
158293	106	14
1583	0	3
158326	17	31
158358	133	336
158376	1	0
158399	10	19
1584	0	0
158401	0	1
158405	27	11
158427	62	21
158431	9	24
158471	50	81
158511	0	0
158584	19	36
158586	46	80
158747	40	41
158763	0	0
158787	4	4
1588	15	11
158800	1	1
158809	0	0
158833	1	0
158835	4	1
158866	17	3
158880	7	2
1589	0	2
159	174	243
159013	54	16
159090	58	65
159091	6	6
1591	23	48
159195	214	167
1592	1	0
159296	0	0
1593	84	45
159371	21	10
1594	13	16
1595	245	245
159686	3	1
159963	0	0
159989	0	1
16	223	586
160	280	267
1600	3	0
1601	116	154
160140	0	3
1602	47	61
160298	0	0
1603	191	129
160335	32	27
160364	1	1
160365	0	0
1604	511	432
160418	128	272
160428	42	62
1605	524	714
160518	17	48
1606	217	284
160622	82	52
1607	0	2
160728	9	17
160760	160	48
160762	2	0
160777	0	0
1608	4	7
160851	70	95
160857	5	6
160897	31	23
1609	82	25
161	143	120
161003	0	0
1611	309	57
161142	0	1
161145	16	0
161176	121	86
161198	119	48
1612	62	61
161247	0	1
161253	2	0
161291	101	11
1613	147	60
161357	2	7
161394	2	5
161424	206	102
161436	2	13
161497	8	36
1615	243	371
161502	0	0
161582	10	4
1616	169	91
1617	0	0
161725	30	13
161742	127	182
161753	4	0
161779	9	2
1618	0	0
161823	20	9
161829	7	2
161835	0	1
161882	27	9
161931	6	1
162	537	486
1620	0	0
162073	135	16
1621	1	0
1622	768	790
162239	17	7
162282	18	28
162333	0	0
162387	6	2
162394	110	103
162417	10	7
162427	184	130
162461	0	0
162466	7	0
162494	18	3
162514	202	108
162515	14	3
162605	624	572
162655	1	2
162681	8	11
162699	0	7
1627	348	364
1628	122	124
1629	79	159
162962	23	56
162963	3	2
162966	33	61
162967	43	39
162968	7	1
162972	43	16
162979	28	6
162989	153	23
162993	14	17
162998	1	0
163	346	274
1630	1	0
163033	38	3
163049	77	61
163050	34	72
163051	10	14
163059	11	34
163071	1	1
163081	31	36
163087	19	33
163115	0	0
163126	46	13
163131	14	36
163154	4	2
163175	31	18
163183	2	1
1632	110	104
163223	5	11
163227	11	58
163255	4	14
163259	128	241
1633	69	23
163351	10	16
1634	2262	2648
163404	0	0
163486	30	61
1635	169	110
163589	0	0
163590	126	113
1636	68	114
163688	0	0
163702	86	27
163732	157	3
163747	3	1
163778	5	5
163782	16	3
163786	11	21
1638	537	497
163859	107	132
163882	150	114
1639	586	1128
163933	2	0
164	383	334
164045	0	5
164091	161	36
1641	3	5
164118	0	0
164153	0	0
1642	797	1015
164237	1	0
164284	18	1
1643	133	133
164312	0	0
164395	1	0
1644	0	0
1645	289	483
164592	0	0
1646	189	253
164633	0	3
164656	7	9
164668	0	0
164684	1	0
1647	86	38
164781	3	1
164832	62	12
1649	58	13
165	325	867
1650	494	430
165055	18	21
165082	0	1
165100	0	0
165140	5	6
165186	1	4
1652	110	109
165215	25	30
165257	4	1
1653	376	710
165324	62	29
1654	1144	1336
1655	1678	1483
165530	1	6
165545	2	7
1656	428	634
165631	123	14
165679	124	25
1657	187	461
165829	10	1
1659	180	198
165904	1	0
165918	136	143
166	850	403
1660	420	739
166012	0	0
1662	55	69
1663	125	160
166336	106	87
166348	3	3
166378	25	45
166379	16	12
1665	361	574
1666	131	141
166614	16	16
166647	168	256
166752	0	1
166785	28	29
166793	21	16
166815	15	15
166824	28	9
166929	71	53
166968	73	77
167127	6	13
167153	101	137
1672	124	84
167227	58	45
1673	0	0
167359	4	1
1674	53	61
167410	1	0
167465	15	9
1675	861	318
167555	3	11
1676	66	42
167681	8	9
167691	13	44
1677	6	2
1678	21	33
167826	0	0
167838	8	1
168002	39	8
168090	0	0
168374	21	70
168448	1	0
168451	37	43
168455	25	4
168507	4	3
168537	17	25
168544	40	5
168620	1	0
168667	5	11
1687	24	27
168850	87	69
1690	1	3
169026	0	0
169044	0	1
169166	1	0
169200	105	53
169270	13	13
169355	0	0
169436	2	3
169522	2	2
169611	142	50
169693	1	0
169714	77	16
169792	7	11
169834	5	6
169841	3	7
169981	22	1
170067	3	0
170082	7	3
170261	0	0
170371	16	7
170384	45	30
170392	0	0
170394	84	14
170463	71	14
170482	2	0
170487	3	0
170506	175	306
170572	0	0
170575	22	6
170589	0	0
170591	0	0
170622	100	47
170626	0	0
170627	0	0
170679	0	0
170680	1494	89
170685	3	5
170689	46	11
170690	1	6
170691	17	35
170692	5	13
170850	0	1
170954	170	100
170958	44	83
170959	53	198
170960	65	273
170961	4	3
171017	145	146
171019	2	5
171023	231	391
171024	225	190
171177	454	72
171222	1	0
171389	0	0
171392	19	87
171425	25	12
171546	109	36
171558	0	0
171568	128	30
171586	24	18
1716	104	89
1717	514	350
1718	1731	1433
1719	119	51
1723	22	40
1725	92	108
1727	1143	837
1728	118	88
1729	439	1154
1730	53	143
1731	17	1
1733	0	0
1734	139	35
1735	1	1
1736	194	208
1737	175	283
1738	240	417
1739	263	484
174	0	0
1740	76	46
1741	116	80
1742	18	11
1743	355	208
1745	23	2
1746	48	18
1747	932	258
1748	42	4
1749	44	12
175	53	159
1750	1	2
1755	37	121
1756	99	512
1757	9	6
1759	52	69
176	9	54
1760	106	46
1762	120	20
1763	7	19
1767	7	10
1768	3	6
1769	0	0
177	16	6
1770	5	2
1773	8	9
1774	73	34
1775	321	151
1776	4	9
1777	169	103
1778	1309	4846
178	129	678
1780	41	16
1781	332	410
1783	318	299
1785	540	896
1786	176	461
1787	20	11
1788	38	52
1789	22	44
1791	0	0
1793	295	1175
1794	10	36
1795	31	32
1796	18	14
1797	27	19
1798	41	44
18	33	23
1800	21	9
1801	132	83
1802	65	21
1803	39	98
1804	16	7
1805	184	92
1806	26	101
1807	2	1
1808	149	311
1809	251	129
1810	143	54
1811	0	0
1812	1	0
1813	6	4
1815	0	0
1816	1	1
1819	129	71
182	1220	3194
1820	26	13
1821	4	0
1822	670	419
1823	2952	6082
1824	387	1563
1825	3900	7686
1826	0	0
1827	547	208
1828	7581	22893
1829	392	512
183	7	6
1830	962	1193
1831	588	107
1832	18633	43270
1833	1	5
1834	0	3
1836	209	287
1837	12	37
1838	103	64
1839	82	59
1840	32	9
1841	35	16
1842	87	131
1843	2259	1303
1844	468	101
1845	274	14
1846	243	69
1847	120	46
1848	128	56
1849	408	164
185	10	9
1850	106	17
1852	2	0
1854	103	65
1855	343	143
1856	159	89
1857	410	156
1859	225	167
1861	89	99
1869	41	11
187	118	10
1870	49	8
1871	47	19
1874	168	110
1875	10	11
1876	64	36
1877	161	61
1879	77	151
1880	16	26
1889	370	490
189	0	0
1890	63	55
1891	231	183
1892	269	197
1893	231	268
1894	54	67
1896	44	19
19	155	731
190	0	0
1901	134	43
1902	89	28
1903	95	11
1906	34	31
1907	38	24
1908	8	5
1909	44	25
191	245	260
1910	82	103
1911	121	144
1912	253	74
1915	36248	27859
1917	49	40
192111	131	40
192134	1	0
192286	123	34
192668	20	0
192669	25	83
192670	192	99
192683	17	4
1933	1209	1611
1936	879	712
1937	6047	9292
1938	7736	3721
1939	100	152
1942	414	139
1943	1	0
1944	312	80
1945	70	22
1946	132	83
1947	568	156
1948	369	115
1949	55	12
1950	14	26
1951	11	13
1952	1237	892
1953	334	108
1954	197	83
1955	420	224
1956	944	1325
1958	880	560
